Price Hub,Trade Date,Delivery Start Date,Delivery End Date,High Price $/MWh,Low Price $/MWh,Wtd Avg Price $/MWh,Change, Daily Volume MWh ,Number of Trades,Number of Companies
PJM Wh Real Time Peak,06/20/11,06/21/11,06/21/11, 54.75 , 51.00 , 53.05 , (5.65),138 400,160,47
PJM Wh Real Time Peak,06/21/11,06/22/11,06/22/11, 61.50 , 58.00 , 59.85 , 6.80 ,137 600,163,48
PJM Wh Real Time Peak,06/22/11,06/23/11,06/23/11, 69.50 , 63.00 , 66.17 , 6.32 ,111 200,133,46
PJM Wh Real Time Peak,06/23/11,06/24/11,06/24/11, 55.00 , 49.50 , 51.72 , (14.45),149 600,168,44
PJM Wh Real Time Peak,06/24/11,06/27/11,06/27/11, 51.50 , 48.00 , 49.68 , (2.04),116 800,143,44
PJM Wh Real Time Peak,06/27/11,06/28/11,06/28/11, 55.50 , 50.95 , 53.72 , 4.04 ,117 600,136,52
PJM Wh Real Time Peak,06/28/11,06/29/11,06/29/11, 48.00 , 45.50 , 46.58 , (7.14),76 800,94,36
PJM Wh Real Time Peak,06/29/11,06/30/11,06/30/11, 48.00 , 44.00 , 45.87 , (0.71),146 400,172,48
PJM Wh Real Time Peak,06/30/11,07/01/11,07/01/11, 55.00 , 51.00 , 52.71 , 6.84 ,100 000,120,43
PJM Wh Real Time Peak,07/01/11,07/05/11,07/05/11, 65.00 , 62.85 , 63.71 , 11.00 ,38 400,48,28
PJM Wh Real Time Peak,07/05/11,07/06/11,07/06/11, 66.50 , 58.00 , 63.98 , 0.27 ,71 200,82,36
PJM Wh Real Time Peak,07/06/11,07/07/11,07/07/11, 67.25 , 63.00 , 65.43 , 1.45 ,94 400,116,37
PJM Wh Real Time Peak,07/07/11,07/08/11,07/08/11, 48.00 , 45.25 , 46.89 , (18.54),87 200,94,32
PJM Wh Real Time Peak,07/08/11,07/11/11,07/11/11, 82.00 , 70.00 , 79.05 , 32.16 ,66 400,75,35
PJM Wh Real Time Peak,07/11/11,07/12/11,07/12/11, 128.50 , 117.00 , 121.48 , 42.43 ,146 400,178,49
PJM Wh Real Time Peak,07/12/11,07/13/11,07/13/11, 65.00 , 61.75 , 62.87 , (58.61),103 200,123,41
PJM Wh Real Time Peak,07/13/11,07/14/11,07/14/11, 45.50 , 43.05 , 44.36 , (18.51),88 000,85,39
PJM Wh Real Time Peak,07/14/11,07/15/11,07/15/11, 44.75 , 42.00 , 43.98 , (0.38),56 000,65,31
PJM Wh Real Time Peak,07/15/11,07/18/11,07/18/11, 87.50 , 81.25 , 82.93 , 38.95 ,51 200,59,34
PJM Wh Real Time Peak,07/18/11,07/19/11,07/19/11, 82.00 , 73.50 , 77.23 , (5.70),93 600,113,42
PJM Wh Real Time Peak,07/19/11,07/20/11,07/20/11, 92.25 , 86.50 , 89.34 , 12.11 ,88 000,107,39
PJM Wh Real Time Peak,07/20/11,07/21/11,07/21/11, 144.75 , 128.00 , 135.46 , 46.12 ,45 600,57,27
PJM Wh Real Time Peak,07/21/11,07/22/11,07/22/11, 222.00 , 189.00 , 207.10 , 71.64 ,140 800,174,47
PJM Wh Real Time Peak,07/22/11,07/25/11,07/25/11, 73.00 , 68.00 , 71.66 , (135.44),32 800,39,21
PJM Wh Real Time Peak,07/25/11,07/26/11,07/26/11, 73.00 , 57.50 , 60.66 , (11.00),118 400,143,39
PJM Wh Real Time Peak,07/26/11,07/27/11,07/27/11, 62.25 , 58.25 , 60.32 , (0.34),85 600,102,36
PJM Wh Real Time Peak,07/27/11,07/28/11,07/28/11, 72.00 , 67.50 , 69.45 , 9.13 ,100 800,122,45
PJM Wh Real Time Peak,07/28/11,07/29/11,07/29/11, 92.00 , 89.00 , 90.29 , 20.84 ,51 200,63,33
PJM Wh Real Time Peak,07/29/11,08/01/11,08/01/11, 75.00 , 71.00 , 73.03 , (17.26),27 200,34,24
PJM Wh Real Time Peak,08/01/11,08/02/11,08/02/11, 85.00 , 79.00 , 81.56 , 8.53 ,46 400,58,30
PJM Wh Real Time Peak,08/02/11,08/03/11,08/03/11, 54.00 , 50.75 , 52.43 , (29.13),131 200,154,44
PJM Wh Real Time Peak,08/03/11,08/04/11,08/04/11, 53.25 , 51.00 , 52.21 , (0.22),108 000,124,43
PJM Wh Real Time Peak,08/04/11,08/05/11,08/05/11, 53.50 , 49.00 , 51.47 , (0.74),41 600,49,27
PJM Wh Real Time Peak,08/05/11,08/08/11,08/08/11, 68.00 , 62.00 , 65.76 , 14.29 ,24 000,28,22
PJM Wh Real Time Peak,08/08/11,08/09/11,08/09/11, 62.00 , 58.50 , 60.25 , (5.51),58 400,69,32
PJM Wh Real Time Peak,08/09/11,08/10/11,08/10/11, 53.00 , 49.75 , 51.13 , (9.12),80 000,89,39
PJM Wh Real Time Peak,08/10/11,08/11/11,08/11/11, 45.00 , 43.25 , 44.26 , (6.87),56 800,69,28
PJM Wh Real Time Peak,08/11/11,08/12/11,08/12/11, 44.75 , 42.25 , 43.87 , (0.39),64 000,68,30
PJM Wh Real Time Peak,08/12/11,08/15/11,08/15/11, 43.25 , 41.25 , 42.11 , (1.76),60 800,71,28
PJM Wh Real Time Peak,08/15/11,08/16/11,08/16/11, 45.20 , 43.00 , 44.14 , 2.03 ,69 600,83,34
PJM Wh Real Time Peak,08/16/11,08/17/11,08/17/11, 48.15 , 47.00 , 47.47 , 3.33 ,44 800,54,34
PJM Wh Real Time Peak,08/17/11,08/18/11,08/18/11, 52.25 , 49.50 , 50.88 , 3.41 ,85 600,98,41
PJM Wh Real Time Peak,08/18/11,08/19/11,08/19/11, 51.00 , 49.00 , 50.25 , (0.63),46 400,57,28
PJM Wh Real Time Peak,08/19/11,08/22/11,08/22/11, 52.00 , 49.00 , 49.61 , (0.64),56 000,67,30
PJM Wh Real Time Peak,08/22/11,08/23/11,08/23/11, 42.00 , 39.75 , 40.98 , (8.63),124 800,143,47
PJM Wh Real Time Peak,08/23/11,08/24/11,08/24/11, 47.25 , 44.50 , 46.03 , 5.05 ,61 600,77,39
PJM Wh Real Time Peak,08/24/11,08/25/11,08/25/11, 60.25 , 56.25 , 58.14 , 12.11 ,160 800,186,41
PJM Wh Real Time Peak,08/25/11,08/26/11,08/26/11, 54.00 , 51.00 , 52.36 , (5.78),71 200,85,35
PJM Wh Real Time Peak,08/26/11,08/29/11,08/29/11, 41.00 , 39.00 , 39.66 , (12.70),62 400,67,34
PJM Wh Real Time Peak,08/29/11,08/30/11,08/30/11, 42.75 , 40.00 , 41.29 , 1.63 ,60 000,68,40
PJM Wh Real Time Peak,08/30/11,08/31/11,08/31/11, 44.00 , 42.55 , 43.52 , 2.23 ,51 200,58,32
PJM Wh Real Time Peak,08/31/11,09/01/11,09/01/11, 56.50 , 53.00 , 55.02 , 11.50 ,56 800,69,33
PJM Wh Real Time Peak,09/01/11,09/02/11,09/02/11, 54.00 , 51.55 , 52.98 , (2.04),65 600,80,32
PJM Wh Real Time Peak,09/02/11,09/06/11,09/06/11, 39.00 , 37.50 , 38.29 , (14.69),42 400,38,33
PJM Wh Real Time Peak,09/06/11,09/07/11,09/07/11, 42.50 , 41.25 , 41.80 , 3.51 ,58 400,63,36
PJM Wh Real Time Peak,09/07/11,09/08/11,09/08/11, 48.00 , 44.50 , 46.31 , 4.51 ,59 200,73,33
PJM Wh Real Time Peak,09/08/11,09/09/11,09/09/11, 49.00 , 46.30 , 47.62 , 1.31 ,58 400,68,33
PJM Wh Real Time Peak,09/09/11,09/12/11,09/12/11, 54.00 , 50.75 , 51.67 , 4.05 ,34 400,39,22
PJM Wh Real Time Peak,09/12/11,09/13/11,09/13/11, 57.75 , 54.50 , 55.93 , 4.26 ,69 600,81,35
PJM Wh Real Time Peak,09/13/11,09/14/11,09/14/11, 58.25 , 55.00 , 57.24 , 1.31 ,73 600,90,44
PJM Wh Real Time Peak,09/14/11,09/15/11,09/15/11, 43.00 , 41.25 , 42.45 , (14.79),75 200,93,34
PJM Wh Real Time Peak,09/15/11,09/16/11,09/16/11, 37.50 , 36.50 , 36.99 , (5.46),57 600,70,33
PJM Wh Real Time Peak,09/16/11,09/19/11,09/19/11, 40.10 , 38.75 , 39.16 , 2.17 ,41 600,49,26
PJM Wh Real Time Peak,09/19/11,09/20/11,09/20/11, 40.75 , 39.75 , 40.09 , 0.93 ,64 800,68,35
PJM Wh Real Time Peak,09/20/11,09/21/11,09/21/11, 44.00 , 41.75 , 42.36 , 2.27 ,83 200,96,38
PJM Wh Real Time Peak,09/21/11,09/22/11,09/22/11, 45.50 , 42.25 , 43.41 , 1.05 ,70 400,86,48
PJM Wh Real Time Peak,09/22/11,09/23/11,09/23/11, 44.00 , 42.00 , 43.08 , (0.33),103 200,121,39
PJM Wh Real Time Peak,09/23/11,09/26/11,09/26/11, 52.50 , 50.75 , 51.49 , 8.41 ,46 400,58,32
PJM Wh Real Time Peak,09/26/11,09/27/11,09/27/11, 53.75 , 50.00 , 51.37 , (0.12),40 000,50,27
PJM Wh Real Time Peak,09/27/11,09/28/11,09/28/11, 47.00 , 45.00 , 45.98 , (5.39),40 800,51,35
PJM Wh Real Time Peak,09/28/11,09/29/11,09/29/11, 44.50 , 43.00 , 43.65 , (2.33),40 000,47,28
PJM Wh Real Time Peak,09/29/11,09/30/11,09/30/11, 41.00 , 38.75 , 39.79 , (3.86),84 800,101,42
PJM Wh Real Time Peak,09/30/11,10/03/11,10/03/11, 40.50 , 38.75 , 39.89 , 0.10 ,58 400,71,35
PJM Wh Real Time Peak,10/03/11,10/04/11,10/04/11, 42.25 , 41.00 , 41.52 , 1.63 ,53 600,64,34
PJM Wh Real Time Peak,10/04/11,10/05/11,10/05/11, 43.75 , 42.50 , 43.46 , 1.94 ,28 800,35,23
PJM Wh Real Time Peak,10/05/11,10/06/11,10/06/11, 40.00 , 39.00 , 39.52 , (3.94),22 400,28,26
PJM Wh Real Time Peak,10/06/11,10/07/11,10/07/11, 39.80 , 38.00 , 39.12 , (0.40),30 400,33,22
PJM Wh Real Time Peak,10/07/11,10/10/11,10/10/11, 50.00 , 48.00 , 48.87 , 9.75 ,24 000,30,27
PJM Wh Real Time Peak,10/10/11,10/11/11,10/11/11, 46.50 , 44.80 , 45.60 , (3.27),62 400,78,36
PJM Wh Real Time Peak,10/11/11,10/12/11,10/12/11, 40.00 , 39.00 , 39.40 , (6.20),43 200,48,27
PJM Wh Real Time Peak,10/12/11,10/13/11,10/13/11, 42.25 , 40.50 , 41.36 , 1.96 ,39 200,49,33
PJM Wh Real Time Peak,10/13/11,10/14/11,10/14/11, 40.10 , 39.00 , 39.67 , (1.69),58 400,67,33
PJM Wh Real Time Peak,10/14/11,10/17/11,10/17/11, 42.50 , 41.75 , 42.15 , 2.48 ,35 200,42,31
PJM Wh Real Time Peak,10/17/11,10/18/11,10/18/11, 41.00 , 40.00 , 40.43 , (1.72),38 400,43,28
PJM Wh Real Time Peak,10/18/11,10/19/11,10/19/11, 43.25 , 41.00 , 41.75 , 1.32 ,107 200,119,48
PJM Wh Real Time Peak,10/19/11,10/20/11,10/20/11, 42.55 , 40.50 , 41.49 , (0.26),45 600,51,34
PJM Wh Real Time Peak,10/20/11,10/21/11,10/21/11, 39.50 , 38.25 , 39.06 , (2.43),33 600,34,23
PJM Wh Real Time Peak,10/21/11,10/24/11,10/24/11, 40.75 , 39.50 , 40.03 , 0.97 ,41 600,50,27
PJM Wh Real Time Peak,10/24/11,10/25/11,10/25/11, 43.25 , 42.50 , 42.94 , 2.91 ,34 400,43,23
PJM Wh Real Time Peak,10/25/11,10/26/11,10/26/11, 43.85 , 42.75 , 43.32 , 0.38 ,58 400,69,34
PJM Wh Real Time Peak,10/26/11,10/27/11,10/27/11, 47.50 , 44.25 , 45.65 , 2.33 ,76 000,94,39
PJM Wh Real Time Peak,10/27/11,10/28/11,10/28/11, 46.95 , 46.00 , 46.43 , 0.78 ,47 200,53,36
PJM Wh Real Time Peak,10/28/11,10/31/11,10/31/11, 46.75 , 45.50 , 46.27 , (0.16),32 800,40,35
PJM Wh Real Time Peak,10/31/11,11/01/11,11/01/11, 45.00 , 43.50 , 44.43 , (1.84),52 800,65,35
PJM Wh Real Time Peak,11/01/11,11/02/11,11/02/11, 44.50 , 42.50 , 42.98 , (1.45),52 000,51,29
PJM Wh Real Time Peak,11/02/11,11/03/11,11/03/11, 45.00 , 44.50 , 44.82 , 1.84 ,33 600,38,26
PJM Wh Real Time Peak,11/03/11,11/04/11,11/04/11, 41.00 , 39.25 , 39.93 , (4.89),32 000,36,23
PJM Wh Real Time Peak,11/04/11,11/07/11,11/07/11, 42.25 , 41.50 , 41.79 , 1.86 ,12 000,15,14
PJM Wh Real Time Peak,11/07/11,11/08/11,11/08/11, 41.95 , 40.75 , 41.34 , (0.45),18 400,22,20
PJM Wh Real Time Peak,11/08/11,11/09/11,11/09/11, 41.00 , 40.50 , 40.90 , (0.44),17 600,22,19
PJM Wh Real Time Peak,11/09/11,11/10/11,11/10/11, 43.65 , 42.65 , 43.15 , 2.25 ,40 000,47,33
PJM Wh Real Time Peak,11/10/11,11/11/11,11/11/11, 47.00 , 45.00 , 45.61 , 2.46 ,62 400,74,44
PJM Wh Real Time Peak,11/11/11,11/14/11,11/14/11, 43.55 , 40.05 , 40.85 , (4.76),38 400,41,26
PJM Wh Real Time Peak,11/14/11,11/15/11,11/15/11, 37.00 , 35.55 , 36.23 , (4.62),60 000,69,30
PJM Wh Real Time Peak,11/15/11,11/16/11,11/16/11, 38.25 , 37.50 , 38.01 , 1.78 ,35 200,40,24
PJM Wh Real Time Peak,11/16/11,11/17/11,11/17/11, 41.50 , 39.25 , 40.93 , 2.92 ,60 800,74,36
PJM Wh Real Time Peak,11/17/11,11/18/11,11/18/11, 44.25 , 42.50 , 43.46 , 2.53 ,60 800,74,42
PJM Wh Real Time Peak,11/18/11,11/21/11,11/21/11, 37.50 , 36.50 , 36.69 , (6.77),39 200,47,20
PJM Wh Real Time Peak,11/21/11,11/22/11,11/22/11, 38.00 , 37.00 , 37.48 , 0.79 ,46 400,56,26
PJM Wh Real Time Peak,11/22/11,11/23/11,11/23/11, 37.00 , 36.25 , 36.65 , (0.83),40 800,50,29
PJM Wh Real Time Peak,11/23/11,11/25/11,11/25/11, 32.25 , 31.75 , 31.97 , (4.68),13 600,15,12
PJM Wh Real Time Peak,11/25/11,11/28/11,11/28/11, 41.25 , 40.50 , 40.95 , 8.98 ,15 200,16,11
PJM Wh Real Time Peak,11/28/11,11/29/11,11/29/11, 36.00 , 34.50 , 35.27 , (5.68),39 200,48,27
PJM Wh Real Time Peak,11/29/11,11/30/11,11/30/11, 41.50 , 40.00 , 40.58 , 5.31 ,40 800,47,31
PJM Wh Real Time Peak,11/30/11,12/01/11,12/01/11, 43.50 , 42.50 , 42.82 , 2.24 ,84 000,99,39
PJM Wh Real Time Peak,12/01/11,12/02/11,12/02/11, 40.00 , 38.50 , 39.40 , (3.42),28 000,35,22
PJM Wh Real Time Peak,12/02/11,12/05/11,12/05/11, 37.75 , 37.00 , 37.39 , (2.01),53 600,58,37
PJM Wh Real Time Peak,12/05/11,12/06/11,12/06/11, 37.00 , 36.10 , 36.55 , (0.84),61 600,72,36
PJM Wh Real Time Peak,12/06/11,12/07/11,12/07/11, 41.45 , 38.15 , 40.15 , 3.60 ,99 200,111,41
PJM Wh Real Time Peak,12/07/11,12/08/11,12/08/11, 44.50 , 43.80 , 44.14 , 3.99 ,67 200,81,47
PJM Wh Real Time Peak,12/08/11,12/09/11,12/09/11, 39.90 , 39.00 , 39.53 , (4.61),53 600,61,34
PJM Wh Real Time Peak,12/09/11,12/12/11,12/12/11, 42.00 , 41.50 , 41.82 , 2.29 ,28 000,32,26
PJM Wh Real Time Peak,12/12/11,12/13/11,12/13/11, 40.00 , 39.50 , 39.83 , (1.99),30 400,37,30
PJM Wh Real Time Peak,12/13/11,12/14/11,12/14/11, 35.50 , 34.80 , 35.02 , (4.81),43 200,52,30
PJM Wh Real Time Peak,12/14/11,12/15/11,12/15/11, 32.50 , 32.00 , 32.16 , (2.86),20 000,23,24
PJM Wh Real Time Peak,12/15/11,12/16/11,12/16/11, 33.25 , 32.00 , 32.55 , 0.39 ,44 000,54,27
PJM Wh Real Time Peak,12/16/11,12/19/11,12/19/11, 39.00 , 37.75 , 38.75 , 6.20 ,19 200,22,20
PJM Wh Real Time Peak,12/19/11,12/20/11,12/20/11, 38.50 , 37.00 , 37.08 , (1.67),23 200,27,20
PJM Wh Real Time Peak,12/20/11,12/21/11,12/21/11, 34.15 , 33.95 , 34.04 , (3.04),28 000,32,21
PJM Wh Real Time Peak,12/21/11,12/22/11,12/22/11, 33.80 , 33.60 , 33.76 , (0.28),8 800,9,11
PJM Wh Real Time Peak,12/22/11,12/23/11,12/23/11, 33.80 , 32.50 , 33.19 , (0.57),26 400,30,23
PJM Wh Real Time Peak,12/23/11,12/27/11,12/27/11, 36.75 , 36.75 , 36.75 , 3.56 ,3 200,4,2
PJM Wh Real Time Peak,12/27/11,12/28/11,12/28/11, 43.00 , 39.50 , 41.02 , 4.27 ,52 000,63,35
PJM Wh Real Time Peak,12/28/11,12/29/11,12/29/11, 44.65 , 43.75 , 44.08 , 3.06 ,67 200,75,36
PJM Wh Real Time Peak,12/29/11,12/30/11,12/30/11, 36.50 , 36.00 , 36.12 , (7.96),12 000,13,10
PJM Wh Real Time Peak,12/30/11,01/03/12,01/03/12, 68.00 , 63.00 , 65.71 , 29.59 ,92 800,111,46
PJM Wh Real Time Peak,01/06/12,01/09/12,01/09/12, 37.25 , 36.50 , 36.80 , 3.75 ,43 200,51,34
PJM Wh Real Time Peak,01/09/12,01/10/12,01/10/12, 36.00 , 35.25 , 35.53 , (1.27),48 000,57,31
PJM Wh Real Time Peak,01/10/12,01/11/12,01/11/12, 35.00 , 34.20 , 34.60 , (0.93),32 000,40,28
PJM Wh Real Time Peak,01/11/12,01/12/12,01/12/12, 35.50 , 35.00 , 35.14 , 0.54 ,43 200,48,27
PJM Wh Real Time Peak,01/12/12,01/13/12,01/13/12, 40.75 , 38.60 , 39.44 , 4.30 ,108 000,111,39
PJM Wh Real Time Peak,01/13/12,01/16/12,01/16/12, 43.50 , 41.60 , 42.69 , 3.25 ,61 600,74,39
PJM Wh Real Time Peak,01/16/12,01/17/12,01/17/12, 35.25 , 34.50 , 34.68 , (8.01),36 000,44,23
PJM Wh Real Time Peak,01/17/12,01/18/12,01/18/12, 39.25 , 38.00 , 38.64 , 3.96 ,34 400,42,25
PJM Wh Real Time Peak,01/18/12,01/19/12,01/19/12, 42.25 , 40.70 , 41.40 , 2.76 ,60 000,67,35
PJM Wh Real Time Peak,01/19/12,01/20/12,01/20/12, 45.00 , 41.50 , 42.51 , 1.11 ,59 200,68,36
PJM Wh Real Time Peak,01/20/12,01/23/12,01/23/12, 33.00 , 32.00 , 32.58 , (9.93),34 400,41,29
PJM Wh Real Time Peak,01/23/12,01/24/12,01/24/12, 35.00 , 33.75 , 34.16 , 1.58 ,59 200,72,36
PJM Wh Real Time Peak,01/24/12,01/25/12,01/25/12, 34.75 , 34.25 , 34.48 , 0.32 ,26 400,33,22
PJM Wh Real Time Peak,01/25/12,01/26/12,01/26/12, 35.00 , 34.60 , 34.86 , 0.38 ,56 000,68,30
PJM Wh Real Time Peak,01/26/12,01/27/12,01/27/12, 32.40 , 32.00 , 32.12 , (2.74),96 800,115,31
PJM Wh Real Time Peak,01/27/12,01/30/12,01/30/12, 39.25 , 38.55 , 38.95 , 6.83 ,60 800,68,34
PJM Wh Real Time Peak,01/30/12,01/31/12,01/31/12, 33.00 , 31.25 , 31.71 , (7.24),39 200,46,30
PJM Wh Real Time Peak,01/31/12,02/01/12,02/01/12, 30.25 , 28.85 , 29.30 , (2.41),80 800,92,38
PJM Wh Real Time Peak,02/01/12,02/02/12,02/02/12, 31.00 , 29.75 , 30.46 , 1.16 ,51 200,58,29
PJM Wh Real Time Peak,02/02/12,02/03/12,02/03/12, 32.75 , 31.50 , 32.31 , 1.85 ,26 400,32,24
PJM Wh Real Time Peak,02/03/12,02/06/12,02/06/12, 33.30 , 31.60 , 32.25 , (0.06),78 400,92,30
PJM Wh Real Time Peak,02/06/12,02/07/12,02/07/12, 33.50 , 32.30 , 32.82 , 0.57 ,63 200,79,37
PJM Wh Real Time Peak,02/07/12,02/08/12,02/08/12, 37.50 , 36.00 , 37.09 , 4.27 ,56 800,70,39
PJM Wh Real Time Peak,02/08/12,02/09/12,02/09/12, 35.25 , 34.00 , 34.70 , (2.39),44 000,53,35
PJM Wh Real Time Peak,02/09/12,02/10/12,02/10/12, 32.00 , 31.80 , 31.93 , (2.77),22 400,27,23
PJM Wh Real Time Peak,02/10/12,02/13/12,02/13/12, 43.50 , 41.50 , 42.28 , 10.35 ,50 400,61,33
PJM Wh Real Time Peak,02/13/12,02/14/12,02/14/12, 35.00 , 33.50 , 33.96 , (8.32),70 400,83,37
PJM Wh Real Time Peak,02/14/12,02/15/12,02/15/12, 31.75 , 30.95 , 31.23 , (2.73),58 400,66,32
PJM Wh Real Time Peak,02/15/12,02/16/12,02/16/12, 31.60 , 30.80 , 31.20 , (0.03),47 200,58,30
PJM Wh Real Time Peak,02/16/12,02/17/12,02/17/12, 30.50 , 30.00 , 30.37 , (0.83),20 000,25,20
PJM Wh Real Time Peak,02/17/12,02/20/12,02/20/12, 33.75 , 32.50 , 33.44 , 3.07 ,57 600,64,31
PJM Wh Real Time Peak,02/20/12,02/21/12,02/21/12, 34.75 , 33.00 , 34.22 , 0.78 ,46 400,54,22
PJM Wh Real Time Peak,02/21/12,02/22/12,02/22/12, 34.00 , 31.75 , 32.31 , (1.91),95 200,107,39
PJM Wh Real Time Peak,02/22/12,02/23/12,02/23/12, 30.25 , 30.00 , 30.09 , (2.22),28 800,36,24
PJM Wh Real Time Peak,02/23/12,02/24/12,02/24/12, 31.00 , 30.10 , 30.50 , 0.41 ,85 600,94,37
PJM Wh Real Time Peak,02/24/12,02/27/12,02/27/12, 34.25 , 33.25 , 33.79 , 3.29 ,20 800,26,17
PJM Wh Real Time Peak,02/27/12,02/28/12,02/28/12, 33.00 , 32.75 , 32.86 , (0.93),24 000,30,22
PJM Wh Real Time Peak,02/28/12,02/29/12,02/29/12, 36.00 , 35.00 , 35.28 , 2.42 ,68 800,80,45
PJM Wh Real Time Peak,02/29/12,03/01/12,03/01/12, 31.75 , 30.75 , 31.34 , (3.94),37 600,45,24
PJM Wh Real Time Peak,03/01/12,03/02/12,03/02/12, 31.00 , 30.50 , 30.81 , (0.53),36 000,38,30
PJM Wh Real Time Peak,03/02/12,03/05/12,03/05/12, 39.25 , 38.00 , 38.74 , 7.93 ,110 400,129,44
PJM Wh Real Time Peak,03/05/12,03/06/12,03/06/12, 45.00 , 41.50 , 43.35 , 4.61 ,150 400,173,49
PJM Wh Real Time Peak,03/06/12,03/07/12,03/07/12, 33.00 , 31.75 , 32.19 , (11.16),80 800,76,30
PJM Wh Real Time Peak,03/07/12,03/08/12,03/08/12, 29.25 , 28.80 , 29.00 , (3.19),60 000,61,29
PJM Wh Real Time Peak,03/08/12,03/09/12,03/09/12, 31.00 , 30.00 , 30.42 , 1.42 ,26 400,30,24
PJM Wh Real Time Peak,03/09/12,03/12/12,03/12/12, 31.00 , 30.00 , 30.45 , 0.03 ,18 400,19,19
PJM Wh Real Time Peak,03/12/12,03/13/12,03/13/12, 31.20 , 30.25 , 30.63 , 0.18 ,69 600,87,40
PJM Wh Real Time Peak,03/13/12,03/14/12,03/14/12, 32.00 , 31.15 , 31.55 , 0.92 ,53 600,64,36
PJM Wh Real Time Peak,03/14/12,03/15/12,03/15/12, 36.50 , 33.75 , 35.63 , 4.08 ,85 600,101,46
PJM Wh Real Time Peak,03/15/12,03/16/12,03/16/12, 31.55 , 30.75 , 31.12 , (4.51),48 000,54,27
PJM Wh Real Time Peak,03/16/12,03/19/12,03/19/12, 33.75 , 32.75 , 33.14 , 2.02 ,34 400,42,30
PJM Wh Real Time Peak,03/19/12,03/20/12,03/20/12, 36.75 , 33.50 , 35.17 , 2.03 ,112 800,140,50
PJM Wh Real Time Peak,03/20/12,03/21/12,03/21/12, 38.00 , 36.55 , 37.19 , 2.02 ,46 400,58,32
PJM Wh Real Time Peak,03/21/12,03/22/12,03/22/12, 41.90 , 39.00 , 40.58 , 3.39 ,90 400,101,35
PJM Wh Real Time Peak,03/22/12,03/23/12,03/23/12, 41.50 , 36.55 , 38.82 , (1.76),144 000,163,49
PJM Wh Real Time Peak,03/23/12,03/26/12,03/26/12, 34.35 , 34.00 , 34.15 , (4.67),32 800,41,28
PJM Wh Real Time Peak,03/26/12,03/27/12,03/27/12, 36.00 , 34.50 , 35.17 , 1.02 ,53 600,60,35
PJM Wh Real Time Peak,03/27/12,03/28/12,03/28/12, 31.65 , 31.00 , 31.36 , (3.81),30 400,36,28
PJM Wh Real Time Peak,03/28/12,03/29/12,03/29/12, 30.75 , 30.00 , 30.06 , (1.30),13 600,17,17
PJM Wh Real Time Peak,03/29/12,03/30/12,03/30/12, 31.85 , 31.00 , 31.50 , 1.44 ,23 200,28,24
PJM Wh Real Time Peak,03/30/12,04/02/12,04/02/12, 35.35 , 34.00 , 34.80 , 3.30 ,39 200,46,24
PJM Wh Real Time Peak,04/02/12,04/03/12,04/03/12, 32.30 , 31.55 , 31.95 , (2.85),50 400,61,32
PJM Wh Real Time Peak,04/03/12,04/04/12,04/04/12, 33.45 , 31.75 , 32.62 , 0.67 ,46 400,54,31
PJM Wh Real Time Peak,04/04/12,04/05/12,04/05/12, 32.00 , 30.90 , 31.37 , (1.25),68 800,83,33
PJM Wh Real Time Peak,04/05/12,04/06/12,04/06/12, 28.50 , 28.00 , 28.14 , (3.23),62 400,75,28
PJM Wh Real Time Peak,04/06/12,04/09/12,04/09/12, 32.85 , 32.35 , 32.67 , 4.53 ,5 600,7,8
PJM Wh Real Time Peak,04/09/12,04/10/12,04/10/12, 34.00 , 33.50 , 33.73 , 1.06 ,28 800,34,24
PJM Wh Real Time Peak,04/10/12,04/11/12,04/11/12, 34.30 , 33.50 , 33.88 , 0.15 ,31 200,38,24
PJM Wh Real Time Peak,04/11/12,04/12/12,04/12/12, 36.50 , 35.50 , 36.10 , 2.22 ,47 200,54,27
PJM Wh Real Time Peak,04/12/12,04/13/12,04/13/12, 37.00 , 35.25 , 36.03 , (0.07),71 200,82,35
PJM Wh Real Time Peak,04/13/12,04/16/12,04/16/12, 59.25 , 55.00 , 57.04 , 21.01 ,143 200,171,56
PJM Wh Real Time Peak,04/16/12,04/17/12,04/17/12, 45.00 , 40.05 , 41.56 , (15.48),123 200,128,45
PJM Wh Real Time Peak,04/17/12,04/18/12,04/18/12, 34.00 , 32.55 , 32.89 , (8.67),29 600,35,22
PJM Wh Real Time Peak,04/18/12,04/19/12,04/19/12, 31.35 , 30.00 , 30.94 , (1.95),33 600,39,25
PJM Wh Real Time Peak,04/19/12,04/20/12,04/20/12, 32.50 , 31.50 , 31.84 , 0.90 ,48 800,55,30
PJM Wh Real Time Peak,04/20/12,04/23/12,04/23/12, 37.75 , 36.50 , 37.27 , 5.43 ,66 400,72,33
PJM Wh Real Time Peak,04/23/12,04/24/12,04/24/12, 37.00 , 35.50 , 36.36 , (0.91),35 200,41,31
PJM Wh Real Time Peak,04/24/12,04/25/12,04/25/12, 33.00 , 32.00 , 32.41 , (3.95),46 400,52,26
PJM Wh Real Time Peak,04/25/12,04/26/12,04/26/12, 33.75 , 33.00 , 33.27 , 0.86 ,27 200,34,26
PJM Wh Real Time Peak,04/26/12,04/27/12,04/27/12, 32.25 , 31.55 , 31.93 , (1.34),16 000,20,20
PJM Wh Real Time Peak,04/27/12,04/30/12,04/30/12, 33.95 , 32.75 , 33.39 , 1.46 ,44 000,42,24
