Price Hub,Trade Date,Delivery Start Date,Delivery End Date,High Price $/MWh, Low Price $/MWh , Wtd Avg Price $/MWh ,Change, Daily Volume MWh ,Number of Trades,Number of Counterparties
Mid C Peak,8/6/2014,8/7/2014,8/7/2014,38,34,36.81,-0.16,44 800,112,24
Mid C Peak,8/7/2014,8/8/2014,8/9/2014,38.5,34,35.96,-0.85,93 600,113,21
Mid C Peak,8/8/2014,8/11/2014,8/11/2014,55,49.5,51.39,15.43,44 800,110,20
Mid C Peak,8/11/2014,8/12/2014,8/12/2014,49,44.5,47.5,-3.89,51 600,129,24
Mid C Peak,8/12/2014,8/13/2014,8/13/2014,38,36.25,37.12,-10.38,37 200,92,22
Mid C Peak,8/13/2014,8/14/2014,8/14/2014,38.5,36,37.19,0.07,30 800,74,22
Mid C Peak,8/14/2014,8/15/2014,8/16/2014,39.75,36.75,37.76,0.57,48 000,59,21
Mid C Peak,8/15/2014,8/18/2014,8/18/2014,48,45,46.68,8.92,37 600,92,23
Mid C Peak,8/18/2014,8/19/2014,8/19/2014,40.5,35.75,37.05,-9.63,33 600,82,21
Mid C Peak,8/19/2014,8/20/2014,8/20/2014,39.5,35,36.43,-0.62,25 600,64,20
Mid C Peak,8/20/2014,8/21/2014,8/21/2014,40.5,39.5,39.83,3.4,56 000,129,23
Mid C Peak,8/21/2014,8/22/2014,8/23/2014,41,39,39.82,-0.01,96 000,120,20
Mid C Peak,8/22/2014,8/25/2014,8/25/2014,45.5,43.5,44.3,4.48,39 200,96,21
Mid C Peak,8/25/2014,8/26/2014,8/26/2014,49,46.25,47.32,3.02,42 000,101,23
Mid C Peak,8/26/2014,8/26/2014,8/27/2014,45,42,42.67,-4.65,32 400,80,22
Mid C Peak,8/27/2014,8/28/2014,8/29/2014,40,37.5,38.69,-3.98,70 400,88,25
Mid C Peak,8/28/2014,8/30/2014,8/30/2014,31,29.5,30.01,-8.68,38 800,91,22
Mid C Peak,8/29/2014,9/2/2014,9/2/2014,38.25,37,37.5,7.49,30 000,73,20
Mid C Peak,9/2/2014,9/3/2014,9/3/2014,39,37.75,38.64,1.14,31 600,79,19
Mid C Peak,9/3/2014,9/4/2014,9/4/2014,41.5,38,40.16,1.52,41 600,104,20
Mid C Peak,9/4/2014,9/5/2014,9/6/2014,40.5,39,39.48,-0.68,68 000,84,19
Mid C Peak,9/5/2014,9/8/2014,9/8/2014,39.5,38,38.63,-0.85,35 200,86,21
Mid C Peak,9/8/2014,9/9/2014,9/9/2014,39.5,37.75,38.13,-0.5,26 400,66,17
Mid C Peak,9/9/2014,9/10/2014,9/10/2014,40.5,39,39.79,1.66,26 000,64,19
Mid C Peak,9/10/2014,9/11/2014,9/11/2014,39.25,38.5,38.95,-0.84,27 200,67,20
Mid C Peak,9/11/2014,9/12/2014,9/13/2014,41,39.5,40.29,1.34,52 800,66,21
Mid C Peak,9/12/2014,9/15/2014,9/15/2014,61,45,50.52,10.23,38 400,96,21
Mid C Peak,9/15/2014,9/16/2014,9/16/2014,48.75,45,46.71,-3.81,55 200,138,24
Mid C Peak,9/16/2014,9/17/2014,9/17/2014,44.75,43,44.37,-2.34,42 000,105,22
Mid C Peak,9/17/2014,9/18/2014,9/18/2014,41,39,40.33,-4.04,44 400,101,24
Mid C Peak,9/18/2014,9/19/2014,9/20/2014,40.5,39.25,40.07,-0.26,64 000,80,20
Mid C Peak,9/19/2014,9/22/2014,9/22/2014,41.75,39.25,40.41,0.34,31 600,75,22
Mid C Peak,9/22/2014,9/23/2014,9/23/2014,40.5,39,39.79,-0.62,33 200,79,21
Mid C Peak,9/23/2014,9/24/2014,9/24/2014,39.75,38.75,39.22,-0.57,32 400,80,19
Mid C Peak,9/24/2014,9/25/2014,9/25/2014,40.25,38.75,39.59,0.37,35 600,89,23
Mid C Peak,9/25/2014,9/26/2014,9/27/2014,40,38,38.59,-1,64 800,81,21
Mid C Peak,9/26/2014,9/29/2014,9/29/2014,35,33,33.98,-4.61,42 400,104,21
Mid C Peak,9/29/2014,9/30/2014,9/30/2014,33.5,32.5,32.84,-1.14,48 400,118,21
Mid C Peak,9/30/2014,10/1/2014,10/1/2014,33.5,32,32.74,-0.1,35 600,87,23
Mid C Peak,10/1/2014,10/2/2014,10/2/2014,38.75,34.5,37.75,5.01,39 600,99,18
Mid C Peak,10/2/2014,10/3/2014,10/4/2014,36,34,34.56,-3.19,46 400,58,17
Mid C Peak,10/3/2014,10/6/2014,10/6/2014,37.5,34.75,36.25,1.69,34 000,82,20
Mid C Peak,10/6/2014,10/7/2014,10/7/2014,35.25,34.3,34.84,-1.41,22 800,54,18
Mid C Peak,10/7/2014,10/8/2014,10/8/2014,36.5,34.75,35.46,0.62,28 000,69,19
Mid C Peak,10/8/2014,10/9/2014,10/9/2014,38.25,35.5,36.69,1.23,28 000,70,21
Mid C Peak,10/9/2014,10/10/2014,10/11/2014,32.25,30,31.27,-5.42,70 400,87,17
Mid C Peak,10/10/2014,10/13/2014,10/13/2014,36.5,34.25,35.07,3.8,8 400,21,13
Mid C Peak,10/13/2014,10/14/2014,10/14/2014,36,34,35.45,0.38,17 600,44,21
Mid C Peak,10/14/2014,10/15/2014,10/15/2014,32.25,30.75,31.51,-3.94,47 200,117,18
Mid C Peak,10/15/2014,10/16/2014,10/16/2014,35.5,34,34.35,2.84,26 000,65,19
Mid C Peak,10/16/2014,10/17/2014,10/18/2014,34.25,32.65,33.32,-1.03,34 400,43,16
Mid C Peak,10/17/2014,10/20/2014,10/20/2014,35,33.75,34.38,1.06,31 600,78,19
Mid C Peak,10/20/2014,10/21/2014,10/21/2014,31.75,30.5,31.17,-3.21,22 000,52,19
Mid C Peak,10/21/2014,10/22/2014,10/22/2014,32.25,30.75,31.17,0,20 000,50,16
Mid C Peak,10/22/2014,10/23/2014,10/23/2014,31.25,30.25,30.6,-0.57,29 600,74,20
Mid C Peak,10/23/2014,10/24/2014,10/25/2014,32.5,30.45,31.2,0.6,48 000,59,20
Mid C Peak,10/24/2014,10/27/2014,10/27/2014,34.25,31.5,32.9,1.7,31 200,76,19
Mid C Peak,10/27/2014,10/28/2014,10/28/2014,33.25,31,32.68,-0.22,21 600,51,20
Mid C Peak,10/28/2014,10/29/2014,10/29/2014,31.5,28.5,29.58,-3.1,34 000,85,20
Mid C Peak,10/29/2014,10/30/2014,10/31/2014,29,26.25,27.2,-2.38,77 600,97,21
Mid C Peak,10/30/2014,11/1/2014,11/1/2014,27,26,26.46,-0.74,39 600,97,20
Mid C Peak,10/31/2014,11/3/2014,11/3/2014,32,29.5,31.01,4.55,36 800,88,21
Mid C Peak,11/3/2014,11/4/2014,11/4/2014,29,27,27.46,-3.55,44 400,111,19
Mid C Peak,11/4/2014,11/5/2014,11/5/2014,29.5,26.5,27.76,0.3,52 800,130,22
Mid C Peak,11/5/2014,11/6/2014,11/6/2014,26.25,24.75,25.58,-2.18,50 000,119,21
Mid C Peak,11/6/2014,11/7/2014,11/8/2014,29.5,27,28.26,2.68,73 600,89,19
Mid C Peak,11/7/2014,11/10/2014,11/10/2014,32,28.25,30.38,2.12,35 200,87,18
Mid C Peak,11/10/2014,11/11/2014,11/12/2014,37.25,31.25,32.71,2.33,68 800,85,19
Mid C Peak,11/12/2014,11/13/2014,11/13/2014,75,45,57.79,25.08,51 600,127,24
Mid C Peak,11/13/2014,11/14/2014,11/15/2014,47.5,42,43.66,-14.13,61 600,76,18
Mid C Peak,11/14/2014,11/17/2014,11/17/2014,45,41.5,42.31,-1.35,52 000,128,20
Mid C Peak,11/17/2014,11/18/2014,11/18/2014,41,37,38.47,-3.84,48 400,116,23
Mid C Peak,11/18/2014,11/19/2014,11/19/2014,38.75,37.25,37.84,-0.63,47 600,119,22
Mid C Peak,11/19/2014,11/20/2014,11/20/2014,37.5,36,36.93,-0.91,35 600,87,19
Mid C Peak,11/20/2014,11/21/2014,11/22/2014,34,31.5,32.45,-4.48,47 200,59,21
Mid C Peak,11/21/2014,11/24/2014,11/24/2014,39,37,38.4,5.95,36 000,85,21
Mid C Peak,11/24/2014,11/25/2014,11/26/2014,31,28.5,29.11,-9.29,77 600,96,20
Mid C Peak,11/25/2014,11/28/2014,11/29/2014,33,29,30.76,1.65,85 600,102,20
Mid C Peak,11/28/2014,12/2/2014,12/2/2014,56.5,50,54.12,9.18,38 800,97,25
Mid C Peak,12/2/2014,12/3/2014,12/3/2014,43.5,41.25,42.84,-11.28,38 400,96,24
Mid C Peak,12/3/2014,12/4/2014,12/4/2014,34.25,32.5,33.28,-9.56,37 200,92,23
Mid C Peak,12/4/2014,12/5/2014,12/6/2014,29,27.75,28.24,-5.04,69 600,87,24
Mid C Peak,12/5/2014,12/8/2014,12/8/2014,29.75,28,29.45,1.21,42 000,98,25
Mid C Peak,12/8/2014,12/9/2014,12/9/2014,28.5,27,27.98,-1.47,56 400,141,26
Mid C Peak,12/9/2014,12/10/2014,12/10/2014,27,25.25,26.45,-1.53,56 400,137,27
Mid C Peak,12/10/2014,12/11/2014,12/11/2014,27,24.75,25.07,-1.38,65 600,156,25
Mid C Peak,12/11/2014,12/12/2014,12/13/2014,30,26.5,28.27,3.2,89 600,111,25
Mid C Peak,12/14/2014,12/15/2014,12/15/2014,33.75,30.25,32.42,4.15,30 400,74,20
Mid C Peak,12/15/2014,12/16/2014,12/16/2014,33.25,31.75,32.6,0.18,38 000,91,23
Mid C Peak,12/16/2014,12/17/2014,12/17/2014,32.5,30.5,31.7,-0.9,43 600,108,22
Mid C Peak,12/17/2014,12/18/2014,12/18/2014,30,28,29.31,-2.39,42 400,106,24
Mid C Peak,12/18/2014,12/19/2014,12/20/2014,27,26.25,26.66,-2.65,76 000,95,22
Mid C Peak,12/19/2014,12/22/2014,12/22/2014,27,26,26.46,-0.2,41 200,86,24
Mid C Peak,12/22/2014,12/23/2014,12/23/2014,25,23.25,23.83,-2.63,42 000,104,23
Mid C Peak,12/23/2014,12/24/2014,12/26/2014,23.25,19,22.39,-1.44,62 400,74,19
Mid C Peak,12/26/2014,12/27/2014,12/29/2014,25,22.5,23.62,1.23,44 800,52,15
Mid C Peak,12/29/2014,12/30/2014,12/30/2014,38,33,36.41,12.79,40 400,100,17
Mid C Peak,12/30/2014,12/31/2014,12/31/2014,39,33,35.62,-0.79,39 200,96,22
Mid C Peak,12/31/2014,1/2/2015,1/2/2015,30,26.5,27.22,-8.4,36 800,85,21
Mid Columbia Peak,1/2/2014,1/3/2014,1/4/2014,43.25,42.05,42.76,-2.28,84 800,97,20
Mid Columbia Peak,1/3/2014,1/6/2014,1/6/2014,54,44.5,51.14,8.38,36 800,91,20
Mid Columbia Peak,1/6/2014,1/7/2014,1/7/2014,46.75,43.5,44.65,-6.49,36 800,91,18
Mid Columbia Peak,1/7/2014,1/8/2014,1/8/2014,41,39.5,40.14,-4.51,41 200,103,22
Mid Columbia Peak,1/8/2014,1/9/2014,1/9/2014,36,34.5,35.08,-5.06,49 200,115,24
Mid Columbia Peak,1/9/2014,1/10/2014,1/11/2014,34.5,32.5,32.9,-2.18,120 000,145,25
Mid Columbia Peak,1/10/2014,1/13/2014,1/13/2014,36,34,34.45,1.55,58 000,142,23
Mid Columbia Peak,1/13/2014,1/14/2014,1/14/2014,42,37.75,41.18,6.73,33 200,82,21
Mid Columbia Peak,1/14/2014,1/15/2014,1/15/2014,42,38.5,40.54,-0.64,47 200,110,20
Mid Columbia Peak,1/15/2014,1/16/2014,1/17/2014,42,36.5,40.51,-0.03,70 400,85,21
Mid Columbia Peak,1/16/2014,1/18/2014,1/18/2014,39,37.75,38.24,-2.27,51 200,122,22
Mid Columbia Peak,1/17/2014,1/20/2014,1/21/2014,40.75,39.25,39.82,1.58,104 800,130,20
Mid Columbia Peak,1/21/2014,1/22/2014,1/22/2014,42.75,41.5,41.98,2.16,32 400,81,24
Mid Columbia Peak,1/22/2014,1/23/2014,1/23/2014,44,42,42.66,0.68,32 800,80,21
Mid Columbia Peak,1/23/2014,1/24/2014,1/25/2014,47.25,44.75,46.1,3.44,95 200,118,23
Mid Columbia Peak,1/24/2014,1/27/2014,1/27/2014,45.75,45,45.31,-0.79,24 000,59,18
Mid Columbia Peak,1/27/2014,1/28/2014,1/28/2014,45.5,44,44.86,-0.45,21 200,53,15
Mid Columbia Peak,1/28/2014,1/29/2014,1/29/2014,41,35.5,38.64,-6.22,58 000,140,25
Mid Columbia Peak,1/29/2014,1/30/2014,1/31/2014,42,38,38.68,0.04,64 000,80,21
Mid Columbia Peak,1/30/2014,2/1/2014,2/1/2014,53,47,49.52,10.84,52 800,131,24
Mid Columbia Peak,1/31/2014,2/3/2014,2/3/2014,74,53,62.79,13.27,58 000,142,24
Mid Columbia Peak,2/3/2014,2/4/2014,2/4/2014,88,68,72,9.21,47 600,118,22
Mid Columbia Peak,2/4/2014,2/5/2014,2/5/2014,135,95,105.38,33.38,62 000,151,28
Mid Columbia Peak,2/5/2014,2/6/2014,2/6/2014,300,165,216.32,110.94,52 000,129,27
Mid Columbia Peak,2/6/2014,2/7/2014,2/8/2014,315,90,196.98,-19.34,120 000,149,28
Mid Columbia Peak,2/7/2014,2/10/2014,2/10/2014,80,62,69.62,-127.36,58 400,145,24
Mid Columbia Peak,2/10/2014,2/11/2014,2/11/2014,67.5,52,55.93,-13.69,50 000,125,22
Mid Columbia Peak,2/11/2014,2/12/2014,2/12/2014,58.25,52,56.32,0.39,49 600,123,22
Mid Columbia Peak,2/12/2014,2/13/2014,2/14/2014,48.5,44.5,45.56,-10.76,87 200,109,25
Mid Columbia Peak,2/13/2014,2/15/2014,2/15/2014,45,42.75,43.69,-1.87,34 000,85,20
Mid Columbia Peak,2/14/2014,2/17/2014,2/18/2014,48.5,45,46.81,3.12,71 200,87,20
Mid Columbia Peak,2/18/2014,2/19/2014,2/19/2014,42.5,40.5,41.64,-5.17,40 000,100,21
Mid Columbia Peak,2/19/2014,2/20/2014,2/20/2014,41.5,36.5,40.72,-0.92,55 600,139,23
Mid Columbia Peak,2/20/2014,2/21/2014,2/22/2014,49,46.75,47.58,6.86,105 600,128,20
Mid Columbia Peak,2/21/2014,2/24/2014,2/24/2014,72,61.5,64.98,17.4,56 000,138,24
Mid Columbia Peak,2/24/2014,2/25/2014,2/25/2014,70.25,63.5,67.93,2.95,42 000,104,20
Mid Columbia Peak,2/25/2014,2/26/2014,2/26/2014,53.75,50.5,52.03,-15.9,40 800,101,21
Mid Columbia Peak,2/26/2014,2/27/2014,2/28/2014,49.5,46,47.15,-4.88,68 000,85,19
Mid Columbia Peak,2/27/2014,3/1/2014,3/1/2014,55,46,49.58,2.43,57 200,133,20
Mid Columbia Peak,2/28/2014,3/3/2014,3/3/2014,60,53.25,56.59,7.01,52 800,128,19
Mid Columbia Peak,3/3/2014,3/4/2014,3/4/2014,61,50,55.44,-1.15,49 600,123,22
Mid Columbia Peak,3/4/2014,3/5/2014,3/5/2014,59,54,57.01,1.57,54 000,135,21
Mid Columbia Peak,3/5/2014,3/6/2014,3/6/2014,38,28,33.99,-23.02,80 400,188,24
Mid Columbia Peak,3/6/2014,3/7/2014,3/8/2014,37,33.75,35.82,1.83,176 000,219,23
Mid Columbia Peak,3/7/2014,3/10/2014,3/10/2014,31,23.5,28.64,-7.18,96 800,236,20
Mid Columbia Peak,3/10/2014,3/11/2014,3/11/2014,31.75,28,30.28,1.64,93 600,230,23
Mid Columbia Peak,3/11/2014,3/12/2014,3/12/2014,33.5,27.5,31.17,0.89,101 600,251,24
Mid Columbia Peak,3/12/2014,3/13/2014,3/13/2014,27,24.5,25.43,-5.74,80 000,193,23
Mid Columbia Peak,3/13/2014,3/14/2014,3/15/2014,25,14.5,15.71,-9.72,133 600,156,25
Mid Columbia Peak,3/14/2014,3/17/2014,3/17/2014,20,13.5,16.31,0.6,55 600,137,22
Mid Columbia Peak,3/17/2014,3/18/2014,3/18/2014,35.5,19,27.58,11.27,57 600,142,24
Mid Columbia Peak,3/18/2014,3/19/2014,3/19/2014,30,23,27.48,-0.1,62 400,155,25
Mid Columbia Peak,3/19/2014,3/20/2014,3/20/2014,32.75,28,31.76,4.28,52 800,132,25
Mid Columbia Peak,3/20/2014,3/21/2014,3/22/2014,38,33,35.72,3.96,117 600,145,24
Mid Columbia Peak,3/21/2014,3/24/2014,3/24/2014,36,31,34.34,-1.38,44 800,112,23
Mid Columbia Peak,3/24/2014,3/25/2014,3/25/2014,35,32.75,33.66,-0.68,46 000,113,24
Mid Columbia Peak,3/25/2014,3/26/2014,3/26/2014,32,29,30.1,-3.56,54 400,125,24
Mid Columbia Peak,3/26/2014,3/27/2014,3/27/2014,22,12,18.02,-12.08,67 200,167,26
Mid Columbia Peak,3/27/2014,3/28/2014,3/29/2014,18,15,16.2,-1.82,82 400,102,18
Mid Columbia Peak,3/28/2014,3/31/2014,3/31/2014,32.5,29,31.53,15.33,40 400,97,20
Mid Columbia Peak,3/31/2014,4/1/2014,4/1/2014,33.5,31,31.83,0.3,28 800,72,22
Mid Columbia Peak,4/1/2014,4/2/2014,4/2/2014,28,26.5,27.26,-4.57,37 200,92,23
Mid Columbia Peak,4/2/2014,4/3/2014,4/3/2014,36.25,34.25,35.16,7.9,39 200,98,19
Mid Columbia Peak,4/3/2014,4/4/2014,4/5/2014,26,20.05,23.46,-11.7,64 000,76,20
Mid Columbia Peak,4/4/2014,4/7/2014,4/7/2014,35,31,32.68,9.22,52 800,127,20
Mid Columbia Peak,4/7/2014,4/8/2014,4/8/2014,30.5,27,28.81,-3.87,48 400,120,21
Mid Columbia Peak,4/8/2014,4/9/2014,4/9/2014,29,26.75,27.27,-1.54,40 400,98,19
Mid Columbia Peak,4/9/2014,4/10/2014,4/10/2014,37.5,33.5,35.45,8.18,40 400,99,22
Mid Columbia Peak,4/10/2014,4/11/2014,4/12/2014,33,29.5,31.43,-4.02,73 600,90,23
Mid Columbia Peak,4/11/2014,4/14/2014,4/14/2014,34.5,27,33.75,2.32,29 200,72,19
Nepool MH Da LMP Peak,1/2/2014,1/3/2014,1/3/2014,260,244,251,74.24,17 600,21,19
Nepool MH Da LMP Peak,1/3/2014,1/6/2014,1/6/2014,137,125,130.6,-120.4,8 000,10,12
Nepool MH Da LMP Peak,1/6/2014,1/7/2014,1/7/2014,265,230,254.37,123.77,28 000,31,19
Nepool MH Da LMP Peak,1/7/2014,1/8/2014,1/8/2014,295,240,272.29,17.92,32 800,41,23
Nepool MH Da LMP Peak,1/8/2014,1/9/2014,1/9/2014,163,145,157.2,-115.09,48 800,61,28
Nepool MH Da LMP Peak,1/9/2014,1/10/2014,1/10/2014,105,80.5,86.64,-70.56,36 800,43,27
Nepool MH Da LMP Peak,1/10/2014,1/13/2014,1/13/2014,52.25,50,51.31,-35.33,23 200,28,20
Nepool MH Da LMP Peak,1/13/2014,1/14/2014,1/14/2014,53.25,47,50.9,-0.41,36 800,46,24
Nepool MH Da LMP Peak,1/14/2014,1/15/2014,1/15/2014,66,60,62.5,11.6,44 000,54,33
Nepool MH Da LMP Peak,1/15/2014,1/16/2014,1/16/2014,65,62,63.46,0.96,38 400,47,26
Nepool MH Da LMP Peak,1/16/2014,1/17/2014,1/17/2014,64,60,61.83,-1.63,53 600,66,24
Nepool MH Da LMP Peak,1/17/2014,1/20/2014,1/20/2014,165,155,157.5,95.67,4 800,6,6
Nepool MH Da LMP Peak,1/20/2014,1/21/2014,1/21/2014,250,245,245.86,88.36,5 600,7,8
Nepool MH Da LMP Peak,1/21/2014,1/22/2014,1/22/2014,360,275,325.73,79.87,50 400,63,24
Nepool MH Da LMP Peak,1/22/2014,1/23/2014,1/23/2014,400,380,391.72,65.99,14 400,17,17
Nepool MH Da LMP Peak,1/23/2014,1/24/2014,1/24/2014,350,310,332.94,-58.78,36 000,45,24
Nepool MH Da LMP Peak,1/24/2014,1/27/2014,1/27/2014,325,325,325,-7.94,800,1,2
Nepool MH Da LMP Peak,1/27/2014,1/28/2014,1/28/2014,550,455,470.43,145.43,11 200,14,13
Nepool MH Da LMP Peak,1/28/2014,1/29/2014,1/29/2014,360,305,317.1,-153.33,32 800,41,24
Nepool MH Da LMP Peak,1/29/2014,1/30/2014,1/30/2014,145,130,135.03,-182.07,28 800,36,23
Nepool MH Da LMP Peak,1/30/2014,1/31/2014,1/31/2014,108,98.25,104.26,-30.77,28 000,35,22
Nepool MH Da LMP Peak,1/31/2014,2/3/2014,2/3/2014,150,110,132.5,28.24,4 800,6,7
Nepool MH Da LMP Peak,2/3/2014,2/4/2014,2/4/2014,115,100,105.02,-27.48,20 800,26,20
Nepool MH Da LMP Peak,2/4/2014,2/5/2014,2/5/2014,185,150,175.97,70.95,25 600,32,19
Nepool MH Da LMP Peak,2/5/2014,2/6/2014,2/6/2014,255,208,219.57,43.6,24 000,30,21
Nepool MH Da LMP Peak,2/6/2014,2/7/2014,2/7/2014,215,195,203.16,-16.41,38 400,47,24
Nepool MH Da LMP Peak,2/10/2014,2/11/2014,2/11/2014,250,220,227.85,24.69,37 600,47,25
Nepool MH Da LMP Peak,2/11/2014,2/12/2014,2/12/2014,201,185,193.09,-34.76,25 600,32,23
Nepool MH Da LMP Peak,2/12/2014,2/13/2014,2/13/2014,155,140,150.07,-43.02,28 800,36,21
Nepool MH Da LMP Peak,2/13/2014,2/14/2014,2/14/2014,155,142,150.44,0.37,19 200,24,19
Nepool MH Da LMP Peak,2/18/2014,2/19/2014,2/19/2014,126,115,121.27,-29.17,12 000,15,13
Nepool MH Da LMP Peak,2/19/2014,2/20/2014,2/20/2014,129,120,125.96,4.69,5 600,7,7
Nepool MH Da LMP Peak,2/20/2014,2/21/2014,2/21/2014,127,120,124.04,-1.92,11 200,14,16
Nepool MH Da LMP Peak,2/21/2014,2/24/2014,2/24/2014,225,200,208.54,84.5,10 400,13,10
Nepool MH Da LMP Peak,2/24/2014,2/25/2014,2/25/2014,240,235,235.91,27.37,12 800,16,14
Nepool MH Da LMP Peak,2/25/2014,2/26/2014,2/26/2014,230,220,224.86,-11.05,11 200,14,13
Nepool MH Da LMP Peak,2/26/2014,2/27/2014,2/27/2014,240,230,235.9,11.04,16 800,21,18
Nepool MH Da LMP Peak,2/27/2014,2/28/2014,2/28/2014,250,230.25,243.58,7.68,24 000,30,20
Nepool MH Da LMP Peak,2/28/2014,3/3/2014,3/3/2014,265,225,242.56,-1.02,14 400,18,12
Nepool MH Da LMP Peak,3/3/2014,3/4/2014,3/4/2014,315,278,286.71,44.15,11 200,14,13
Nepool MH Da LMP Peak,3/4/2014,3/5/2014,3/5/2014,240,230,231.87,-54.84,16 800,21,17
Nepool MH Da LMP Peak,3/5/2014,3/6/2014,3/6/2014,232,215,223.57,-8.3,18 400,22,18
Nepool MH Da LMP Peak,3/6/2014,3/7/2014,3/7/2014,155,135.5,139.72,-83.85,20 800,25,18
Nepool MH Da LMP Peak,3/10/2014,3/11/2014,3/11/2014,73,70,72,-67.72,12 000,15,13
Nepool MH Da LMP Peak,3/11/2014,3/12/2014,3/12/2014,81,73,76.53,4.53,30 400,35,19
Nepool MH Da LMP Peak,3/12/2014,3/13/2014,3/13/2014,185,178,181.25,104.72,24 800,31,20
Nepool MH Da LMP Peak,3/13/2014,3/14/2014,3/14/2014,120,97.5,102.07,-79.18,24 000,30,20
Nepool MH Da LMP Peak,3/17/2014,3/18/2014,3/18/2014,145,140,140.75,38.68,12 800,15,12
Nepool MH Da LMP Peak,3/18/2014,3/19/2014,3/19/2014,71,66.85,69.81,-70.94,24 000,30,16
Nepool MH Da LMP Peak,3/19/2014,3/20/2014,3/20/2014,49.5,48,48.83,-20.98,8 000,10,14
Nepool MH Da LMP Peak,3/20/2014,3/21/2014,3/21/2014,49,47,48.63,-0.2,6 400,8,6
Nepool MH Da LMP Peak,3/21/2014,3/24/2014,3/24/2014,118,105,107.79,59.16,15 200,19,12
Nepool MH Da LMP Peak,3/24/2014,3/25/2014,3/25/2014,115,105,107.62,-0.17,10 400,13,8
Nepool MH Da LMP Peak,3/25/2014,3/26/2014,3/26/2014,120,105,111.9,4.28,12 000,15,10
Nepool MH Da LMP Peak,3/26/2014,3/27/2014,3/27/2014,78,70,75.04,-36.86,27 200,34,17
Nepool MH Da LMP Peak,3/27/2014,3/28/2014,3/28/2014,49,46.5,48.08,-26.96,16 000,20,12
Nepool MH Da LMP Peak,3/28/2014,3/31/2014,3/31/2014,48,48,48,-0.08,10 400,13,7
Nepool MH Da LMP Peak,3/31/2014,4/1/2014,4/1/2014,59.25,57,58.01,10.01,23 200,29,19
Nepool MH Da LMP Peak,4/1/2014,4/2/2014,4/2/2014,52,50,50.91,-7.1,36 000,44,22
Nepool MH Da LMP Peak,4/2/2014,4/3/2014,4/3/2014,48.75,47.25,48.03,-2.88,22 400,28,22
Nepool MH Da LMP Peak,4/3/2014,4/4/2014,4/4/2014,50.75,49.25,49.97,1.94,17 600,21,13
Nepool MH Da LMP Peak,4/4/2014,4/7/2014,4/7/2014,53,49.5,51.96,1.99,23 200,29,14
Nepool MH Da LMP Peak,4/7/2014,4/8/2014,4/8/2014,50.75,48.5,49.51,-2.45,14 400,17,14
Nepool MH Da LMP Peak,4/8/2014,4/9/2014,4/9/2014,51,49,50.25,0.74,16 800,21,16
Nepool MH Da LMP Peak,4/9/2014,4/10/2014,4/10/2014,49,48,48.32,-1.93,10 400,12,12
Nepool MH Da LMP Peak,4/10/2014,4/11/2014,4/11/2014,46,45.5,45.88,-2.44,4 800,6,5
Nepool MH Da LMP Peak,4/11/2014,4/14/2014,4/14/2014,47.75,46.5,47.07,1.19,5 600,6,9
Nepool MH DA LMP Peak,4/14/2014,4/15/2014,4/15/2014,52.75,52,52.19,5.12,6 400,8,8
Nepool MH DA LMP Peak,4/15/2014,4/16/2014,4/16/2014,63,62,62.45,10.26,8 800,11,10
Nepool MH DA LMP Peak,4/16/2014,4/17/2014,4/17/2014,54,52,53.45,-9,16 800,18,17
Nepool MH DA LMP Peak,4/17/2014,4/18/2014,4/18/2014,44.5,44,44.33,-9.12,8 800,9,9
Nepool MH DA LMP Peak,4/21/2014,4/22/2014,4/22/2014,48.5,47.75,48.14,3.81,36 800,45,19
Nepool MH DA LMP Peak,4/22/2014,4/23/2014,4/23/2014,50.5,50,50.13,1.99,15 200,19,15
Nepool MH DA LMP Peak,4/23/2014,4/24/2014,4/24/2014,52,50,51.17,1.04,24 000,29,17
Nepool MH DA LMP Peak,4/24/2014,4/25/2014,4/25/2014,50,48.25,49.35,-1.82,32 800,40,17
Nepool MH DA LMP Peak,4/25/2014,4/28/2014,4/28/2014,47,46.5,46.63,-2.72,11 200,14,9
Nepool MH DA LMP Peak,4/28/2014,4/29/2014,4/29/2014,52.5,51,51.85,5.22,9 600,12,8
Nepool MH DA LMP Peak,4/29/2014,4/30/2014,4/30/2014,54.5,52.5,53.1,1.25,24 800,31,19
Nepool MH DA LMP Peak,4/30/2014,5/1/2014,5/1/2014,48.5,47.5,48.28,-4.82,9 600,12,12
Nepool MH DA LMP Peak,5/1/2014,5/2/2014,5/2/2014,47,46,46.53,-1.75,19 200,23,17
Nepool MH DA LMP Peak,5/5/2014,5/6/2014,5/6/2014,50,49.75,49.89,3.36,4 000,5,6
Nepool MH DA LMP Peak,5/6/2014,5/7/2014,5/7/2014,45,44.25,44.39,-5.5,7 200,8,11
Nepool MH DA LMP Peak,5/7/2014,5/8/2014,5/8/2014,44.75,43.65,44.08,-0.31,13 600,17,14
Nepool MH DA LMP Peak,5/8/2014,5/9/2014,5/9/2014,41.25,39.75,40.53,-3.55,23 200,27,17
Nepool MH DA LMP Peak,5/9/2014,5/12/2014,5/12/2014,48.5,47.75,48.17,7.64,13 600,17,11
Nepool MH DA LMP Peak,5/12/2014,5/13/2014,5/13/2014,44,44,44,-4.17,800,1,2
